date,campaign_id,spend,impressions,bid_requests,win_rate,installs,retained_users,attributed_revenue,cpi,roas,d7_retention,pacing_index,contextual_fit,signal_coverage,creative_fatigue,measurement_reliability,predicted_value_index
2026-03-05,CMP017,4257,1300644,2998630,0.434,798,376,9287.36,5.33,2.18,0.471,0.701,0.577,0.744,0.403,0.89,82.4
2026-03-06,CMP017,6808,1646965,3629305,0.454,1138,454,10996.09,5.98,1.62,0.399,1.121,0.374,0.988,0.536,0.643,84.2
2026-03-07,CMP017,5182,1481071,3694270,0.401,980,408,10358.9,5.29,2.0,0.416,0.854,0.443,0.938,0.393,0.945,80.4
2026-03-08,CMP017,6498,1933180,3986029,0.485,1230,522,12524.69,5.28,1.93,0.424,1.07,0.559,0.99,0.408,0.679,83.4
2026-03-09,CMP017,2895,882355,1900408,0.464,415,172,4413.14,6.98,1.52,0.414,0.477,0.482,0.597,0.556,0.952,68.9
2026-03-10,CMP017,5480,1622329,4669677,0.347,968,402,9482.49,5.66,1.73,0.415,0.903,0.415,0.833,0.585,0.809,74.0
2026-03-11,CMP017,4752,2818770,6460320,0.436,803,375,11685.08,5.92,2.46,0.467,0.783,0.51,0.99,0.382,0.927,92.8
2026-03-12,CMP017,4269,1744351,4661927,0.374,681,296,6846.07,6.27,1.6,0.435,0.703,0.562,0.672,0.466,0.801,76.7
2026-03-13,CMP017,4287,2092438,4909405,0.426,831,367,6761.07,5.16,1.58,0.442,0.706,0.51,0.969,0.502,0.692,83.2
2026-03-14,CMP017,4646,1907852,4139850,0.461,868,367,8822.96,5.35,1.9,0.423,0.765,0.45,0.66,0.528,0.717,75.7
2026-03-15,CMP017,5458,1846663,3849298,0.48,910,420,11849.57,6.0,2.17,0.462,0.899,0.576,0.97,0.593,0.794,89.7
2026-03-16,CMP017,6207,3106060,7986450,0.389,958,390,9490.97,6.48,1.53,0.407,1.022,0.468,0.975,0.669,0.72,78.4
2026-03-17,CMP017,5621,2723554,6098185,0.447,939,396,10595.89,5.99,1.89,0.422,0.926,0.554,0.906,0.623,0.857,76.7
2026-03-18,CMP017,3986,1587744,3240851,0.49,771,342,6588.0,5.17,1.65,0.444,0.657,0.382,0.768,0.645,0.796,75.7
2026-03-19,CMP017,5487,1622240,4020055,0.404,1044,446,10877.16,5.26,1.98,0.427,0.904,0.587,0.94,0.582,0.818,80.0
2026-03-20,CMP017,6086,1610107,3368267,0.478,1198,529,12474.83,5.08,2.05,0.442,1.002,0.563,0.857,0.523,0.946,82.8
2026-03-21,CMP017,5348,2141380,5614642,0.381,1093,505,7856.03,4.89,1.47,0.462,0.881,0.472,0.893,0.629,0.671,80.1
2026-03-22,CMP017,5873,2016484,5496489,0.367,1061,463,9610.44,5.54,1.64,0.436,0.967,0.46,0.85,0.722,0.856,77.6
2026-03-23,CMP017,3940,2166002,5920740,0.366,653,280,5500.8,6.03,1.4,0.429,0.649,0.438,0.579,0.549,0.99,69.4
2026-03-24,CMP017,6364,3586668,8575517,0.418,1273,582,11425.17,5.0,1.8,0.457,1.048,0.406,0.769,0.506,0.873,75.4
2026-03-25,CMP017,4689,1841932,5149953,0.358,766,343,8727.89,6.12,1.86,0.448,0.772,0.54,0.699,0.532,0.728,82.1
2026-03-26,CMP017,6275,2503347,5576906,0.449,1139,493,10430.07,5.51,1.66,0.433,1.034,0.476,0.768,0.655,0.816,82.9
2026-03-27,CMP017,5188,2059166,4994421,0.412,660,301,8991.21,7.86,1.73,0.456,0.855,0.381,0.839,0.764,0.603,70.3
2026-03-28,CMP017,6049,3266004,7403164,0.441,1065,483,8048.45,5.68,1.33,0.454,0.996,0.545,0.523,0.741,0.737,75.7
2026-03-29,CMP017,4562,1681012,4285377,0.392,682,331,7353.14,6.69,1.61,0.485,0.752,0.594,0.655,0.724,0.918,76.8
2026-03-30,CMP017,5078,1755487,4704187,0.373,728,341,6102.38,6.98,1.2,0.468,0.836,0.377,0.913,0.806,0.773,67.1
2026-03-31,CMP017,5841,2499735,6033003,0.414,885,418,7283.94,6.6,1.25,0.472,0.962,0.418,0.631,0.733,0.798,68.9
2026-04-01,CMP017,6814,2999007,8300213,0.361,1204,498,10264.36,5.66,1.51,0.414,1.122,0.361,0.73,0.805,0.747,76.0
2026-04-02,CMP017,7771,4125553,9332346,0.442,1272,524,12803.67,6.11,1.65,0.412,1.28,0.559,0.824,0.721,0.67,78.3
2026-04-03,CMP017,6729,3748158,10851468,0.345,1228,522,10661.73,5.48,1.58,0.425,1.108,0.457,0.668,0.609,0.798,69.7
2026-04-04,CMP017,6136,2112691,4923673,0.429,1126,481,7782.58,5.45,1.27,0.427,1.011,0.493,0.877,0.688,0.864,73.9
2026-04-05,CMP017,5833,2598009,6715430,0.387,1150,475,8123.89,5.07,1.39,0.413,0.961,0.37,0.846,0.625,0.78,74.7
2026-04-06,CMP017,5206,2571783,7013294,0.367,803,338,8916.98,6.48,1.71,0.421,0.857,0.377,0.703,0.766,0.571,74.0
2026-04-07,CMP017,6866,3426388,8985522,0.381,1301,532,13956.68,5.28,2.03,0.409,1.131,0.549,0.952,0.748,0.868,78.6
2026-04-08,CMP017,5190,1278819,3276306,0.39,942,439,9792.01,5.51,1.89,0.466,0.855,0.545,0.678,0.766,0.801,80.0
2026-04-09,CMP017,7288,3635951,9138133,0.398,1157,504,16410.83,6.3,2.25,0.436,1.201,0.461,0.949,0.663,0.676,84.7
2026-04-10,CMP017,4006,2317024,5463629,0.424,583,261,7155.94,6.87,1.79,0.448,0.66,0.474,0.789,0.847,0.777,71.6
2026-04-11,CMP017,6874,2185109,6119594,0.357,1295,555,11838.18,5.31,1.72,0.429,1.132,0.569,0.706,0.683,0.55,82.1
2026-04-12,CMP017,6069,1529845,3238335,0.472,991,451,11228.71,6.12,1.85,0.455,1.0,0.495,0.751,0.888,0.639,73.0
2026-04-13,CMP017,5163,1349663,3288275,0.41,782,365,9334.18,6.6,1.81,0.467,0.851,0.489,0.96,0.919,0.887,75.0
2026-04-14,CMP017,5497,1592406,3276595,0.486,954,398,7884.7,5.76,1.43,0.417,0.906,0.41,0.926,0.825,0.762,80.4
2026-02-07,CMP018,556,276071,671501,0.411,97,37,1191.87,5.73,2.14,0.381,0.556,0.623,0.99,0.041,0.797,97.6
2026-02-08,CMP018,769,405223,1253731,0.323,92,41,1554.43,8.36,2.02,0.446,0.77,0.597,0.791,0.111,0.642,88.5
2026-02-09,CMP018,655,238908,803611,0.297,75,29,1394.7,8.73,2.13,0.387,0.656,0.579,0.78,0.045,0.666,83.5
2026-02-10,CMP018,967,504290,1585067,0.318,129,55,2548.35,7.5,2.64,0.426,0.968,0.66,0.889,0.237,0.796,95.7
2026-02-11,CMP018,1079,549656,2078018,0.265,149,63,2002.66,7.24,1.86,0.423,1.079,0.601,0.875,0.217,0.934,92.1
2026-02-12,CMP018,920,232557,623010,0.373,133,53,1458.7,6.92,1.59,0.398,0.92,0.582,0.822,0.179,0.753,83.1
2026-02-13,CMP018,810,251813,817793,0.308,92,40,1226.09,8.8,1.51,0.435,0.81,0.552,0.696,0.325,0.632,77.6
2026-02-14,CMP018,929,354210,1158856,0.306,143,58,1822.57,6.5,1.96,0.406,0.929,0.574,0.952,0.257,0.99,91.6
2026-02-15,CMP018,1084,435639,1202834,0.362,147,66,2201.88,7.37,2.03,0.449,1.084,0.742,0.81,0.268,0.884,86.8
2026-02-16,CMP018,868,412013,1505649,0.274,127,53,2092.61,6.83,2.41,0.417,0.869,0.616,0.842,0.174,0.99,88.5
2026-02-17,CMP018,1129,433434,1361248,0.318,209,91,2251.52,5.4,1.99,0.435,1.129,0.783,0.773,0.312,0.816,96.0
2026-02-18,CMP018,1010,576788,1541614,0.374,111,44,1895.65,9.1,1.88,0.396,1.01,0.705,0.69,0.269,0.909,81.9
2026-02-19,CMP018,873,480486,1807701,0.266,148,64,1597.97,5.9,1.83,0.432,0.874,0.624,0.951,0.335,0.917,94.2
2026-02-20,CMP018,1025,613744,2152308,0.285,120,55,2092.64,8.54,2.04,0.458,1.026,0.673,0.575,0.389,0.686,90.0
2026-02-21,CMP018,1149,481469,1194933,0.403,184,75,2921.26,6.24,2.54,0.408,1.15,0.587,0.943,0.256,0.541,89.0
2026-02-22,CMP018,1186,513733,1501252,0.342,181,71,2523.67,6.55,2.13,0.392,1.186,0.69,0.698,0.308,0.901,92.7
2026-02-23,CMP018,1255,655674,2019713,0.325,141,54,2188.58,8.9,1.74,0.383,1.255,0.58,0.909,0.283,0.826,81.8
2026-02-24,CMP018,1145,696941,1718506,0.406,175,77,2750.27,6.54,2.4,0.44,1.145,0.547,0.852,0.362,0.845,91.1
2026-02-25,CMP018,943,326011,1010140,0.323,137,58,1566.37,6.88,1.66,0.423,0.943,0.639,0.878,0.46,0.874,87.4
2026-02-26,CMP018,1066,295236,969777,0.304,131,54,2419.47,8.14,2.27,0.412,1.066,0.566,0.759,0.245,0.766,85.8
2026-02-27,CMP018,997,256317,902465,0.284,138,64,2408.2,7.22,2.42,0.464,0.997,0.703,0.868,0.337,0.831,92.5
2026-02-28,CMP018,1086,490626,1465157,0.335,153,68,1841.32,7.1,1.7,0.444,1.086,0.746,0.683,0.428,0.719,81.7
2026-03-01,CMP018,908,539554,1848288,0.292,111,44,1935.5,8.18,2.13,0.396,0.909,0.661,0.912,0.333,0.824,83.4
2026-03-02,CMP018,951,606578,1577390,0.385,163,73,1666.55,5.83,1.75,0.448,0.951,0.72,0.972,0.394,0.99,93.3
2026-03-03,CMP018,977,493063,1426906,0.346,126,49,2442.37,7.75,2.5,0.389,0.977,0.666,0.99,0.468,0.716,91.5
2026-03-04,CMP018,916,235224,739652,0.318,110,46,1747.17,8.33,1.91,0.418,0.916,0.63,0.715,0.52,0.745,78.9
2026-03-05,CMP018,915,514496,1778527,0.289,132,61,2225.99,6.93,2.43,0.462,0.915,0.632,0.751,0.354,0.796,90.0
2026-03-06,CMP018,1037,369731,907091,0.408,114,51,1861.09,9.1,1.79,0.447,1.037,0.616,0.786,0.55,0.969,79.3
2026-03-07,CMP018,843,273735,960148,0.285,94,42,1792.55,8.97,2.13,0.447,0.843,0.704,0.657,0.324,0.732,83.5
2026-03-08,CMP018,816,290965,1062053,0.274,116,50,1939.83,7.03,2.38,0.431,0.816,0.775,0.733,0.429,0.642,82.5
2026-03-09,CMP018,527,176530,568144,0.311,80,34,778.29,6.59,1.48,0.425,0.527,0.701,0.58,0.442,0.769,79.5
2026-03-10,CMP018,1035,405831,1026009,0.396,183,87,2538.41,5.66,2.45,0.475,1.035,0.781,0.668,0.347,0.914,92.1
2026-03-11,CMP018,891,555114,1776018,0.313,134,56,1731.95,6.65,1.94,0.418,0.891,0.643,0.838,0.544,0.951,78.9
2026-03-12,CMP018,629,217935,618469,0.352,86,38,1304.77,7.31,2.07,0.442,0.63,0.62,0.952,0.519,0.836,83.7
2026-03-13,CMP018,817,243244,803314,0.303,128,53,1553.95,6.38,1.9,0.414,0.818,0.717,0.814,0.423,0.99,82.4
2026-03-14,CMP018,898,266129,818200,0.325,113,47,1708.14,7.95,1.9,0.416,0.898,0.67,0.785,0.533,0.858,88.7
2026-03-15,CMP018,644,199871,674389,0.296,108,50,1068.29,5.96,1.66,0.463,0.645,0.738,0.721,0.411,0.785,89.7
2026-03-16,CMP018,848,279133,706590,0.395,127,56,1527.18,6.68,1.8,0.441,0.848,0.723,0.855,0.621,0.812,80.5
2026-03-17,CMP018,919,340860,968351,0.352,110,51,2198.32,8.35,2.39,0.464,0.919,0.717,0.911,0.605,0.735,90.0
2026-03-18,CMP018,1028,538592,1842030,0.292,127,58,1848.8,8.09,1.8,0.457,1.029,0.714,0.873,0.524,0.688,93.3
2026-03-19,CMP018,824,358543,1255504,0.286,113,48,1724.53,7.29,2.09,0.425,0.825,0.54,0.734,0.597,0.746,75.6
2026-03-20,CMP018,804,449873,1330653,0.338,109,43,1316.77,7.38,1.64,0.394,0.805,0.564,0.738,0.669,0.749,72.6
2026-03-21,CMP018,830,448525,1309754,0.342,118,46,1378.98,7.03,1.66,0.39,0.83,0.664,0.83,0.608,0.814,76.4
2026-03-22,CMP018,987,594881,1547084,0.385,129,58,1549.83,7.65,1.57,0.45,0.987,0.559,0.652,0.528,0.849,80.4
2026-03-23,CMP018,1030,444528,1093619,0.406,176,75,2451.72,5.85,2.38,0.426,1.03,0.724,0.99,0.494,0.761,94.8
2026-03-24,CMP018,855,451649,1246293,0.362,126,53,1306.65,6.79,1.53,0.421,0.855,0.541,0.858,0.558,0.866,77.7
2026-03-25,CMP018,926,436485,1102499,0.396,146,57,1818.9,6.34,1.96,0.39,0.926,0.692,0.923,0.647,0.477,85.8
2026-03-26,CMP018,892,570535,2029533,0.281,109,45,1790.49,8.18,2.01,0.413,0.892,0.716,0.856,0.661,0.705,81.9
2026-03-27,CMP018,714,343413,1288069,0.267,118,49,1503.98,6.05,2.11,0.415,0.714,0.698,0.972,0.707,0.845,88.8
2026-03-28,CMP018,1191,632919,1570579,0.403,156,70,2775.21,7.63,2.33,0.449,1.191,0.637,0.972,0.548,0.692,86.6
2026-03-29,CMP018,989,320993,860558,0.373,146,60,1939.2,6.77,1.96,0.411,0.99,0.781,0.735,0.698,0.869,89.4
2026-03-30,CMP018,895,463380,1452331,0.319,98,42,1594.58,9.13,1.78,0.429,0.896,0.641,0.711,0.555,0.826,84.2
2026-03-31,CMP018,1010,515418,1341485,0.384,129,54,2276.67,7.83,2.25,0.419,1.01,0.66,0.934,0.652,0.648,89.1
2026-04-01,CMP018,1183,699957,1886696,0.371,147,64,1707.4,8.05,1.44,0.435,1.183,0.659,0.598,0.795,0.825,75.5
2026-04-02,CMP018,785,385686,1009514,0.382,103,48,1361.68,7.62,1.73,0.466,0.786,0.711,0.99,0.701,0.709,79.3
2026-04-03,CMP018,967,310807,958450,0.324,99,44,1356.72,9.77,1.4,0.444,0.968,0.779,0.666,0.753,0.71,74.6
2026-04-04,CMP018,732,285019,767832,0.371,89,40,1557.93,8.22,2.13,0.449,0.732,0.756,0.888,0.706,0.878,82.6
2026-04-05,CMP018,977,540199,1936352,0.279,139,63,1434.07,7.03,1.47,0.453,0.977,0.695,0.802,0.693,0.893,77.7
2026-04-06,CMP018,1280,572131,1912496,0.299,215,98,2253.68,5.95,1.76,0.456,1.28,0.677,0.813,0.691,0.881,86.8
2026-04-07,CMP018,859,477054,1447584,0.33,101,41,1974.77,8.5,2.3,0.406,0.86,0.756,0.716,0.68,0.858,82.9
2026-04-08,CMP018,1088,430689,1132947,0.38,157,62,2454.16,6.93,2.26,0.395,1.089,0.686,0.841,0.662,0.734,87.8
2026-04-09,CMP018,1056,434940,1287650,0.338,143,58,2012.38,7.38,1.91,0.406,1.057,0.727,0.821,0.63,0.683,86.6
2026-04-10,CMP018,981,606673,2137013,0.284,125,53,1532.51,7.85,1.56,0.424,0.981,0.585,0.717,0.747,0.561,72.6
2026-04-11,CMP018,1037,519817,1725015,0.301,139,61,1915.45,7.46,1.85,0.439,1.037,0.635,0.644,0.838,0.734,72.1
2026-04-12,CMP018,892,273923,795513,0.344,126,55,1413.99,7.08,1.59,0.437,0.892,0.581,0.781,0.685,0.692,80.2
2026-04-13,CMP018,809,264022,642947,0.411,99,45,1281.37,8.17,1.58,0.455,0.81,0.753,0.976,0.909,0.699,78.8
2026-04-14,CMP018,981,459885,1394102,0.33,145,67,2224.41,6.77,2.27,0.462,0.981,0.659,0.883,0.77,0.911,87.0
2026-04-15,CMP018,946,504589,1332715,0.379,97,41,1659.86,9.75,1.75,0.423,0.947,0.734,0.765,0.853,0.728,75.1
2026-04-16,CMP018,1036,571682,1566191,0.365,118,51,2092.39,8.78,2.02,0.432,1.036,0.705,0.929,0.747,0.884,82.5
2026-04-17,CMP018,994,427166,1574555,0.271,110,44,1706.25,9.04,1.72,0.4,0.994,0.697,0.669,0.734,0.743,77.4
